# Constructed from biom file
#OTU ID	T12	S5	S11	T9	S7	S9	T15	T2	T5	S15	T4	S13	T13	T8	S14	S6	T1	T14	T3	S12	S4	S10	T6	T11	T10	T7	S8	N14	S2	S3	T16	N8	N9	S1
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium	7.72093454192e-06	5.5741981516e-05	2.37396238061e-05	0.00054288123036	0.000133036514089	1.77961275626e-05	0.0	7.35840587495e-05	0.0	0.000143817169155	5.4921818791e-06	0.000101809954751	0.000150475251001	0.00134471359468	9.69208253777e-05	0.000139319424611	2.37560726461e-05	0.000270041714339	8.95349878314e-05	0.000146134736227	0.000306016280066	0.0	0.0101571405309	3.58879577958e-05	0.000292527999108	0.0135159197863	9.29567393636e-05	0.0	0.000290317898098	0.000480459217863	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	0.0	2.22967926064e-05	0.000158264158707	0.000146897274098	2.66073028177e-05	1.77961275626e-05	0.0	0.00127300421637	0.000103358505436	1.3074288105e-05	1.64765456373e-05	3.9592760181e-05	3.34389446669e-05	9.33828885195e-05	0.0	0.00917418411062	0.0	0.000461913458737	0.00368721358978	0.0	0.00115062121305	0.000520660765845	0.000223904901482	0.0	5.57196188778e-05	0.00132276253869	7.15051841258e-05	0.0	0.0260197416171	0.00627125715947	0.0	0.0	0.0	0.025641025641
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	1.54418690838e-05	0.0	0.0	7.66420560509e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.65610859729e-06	0.0	0.0	0.0	0.0	5.93901816152e-06	0.0	0.0	2.08763908895e-05	0.0	0.0	0.00512945774304	3.58879577958e-05	0.0	0.00337474032306	0.0	0.0	0.000435476847148	0.000720688826794	0.0	0.0	0.0	0.025641025641
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter	0.000146697756296	0.000211819529761	3.95660396768e-05	0.00067700482845	0.000886910093924	0.0	8.32215044367e-05	0.00398089757835	0.00218990833393	0.0	0.0014719047436	0.000180995475113	0.00091957097834	0.000373531554078	0.000116304990453	0.000285604820452	4.75121452921e-05	0.00105884777464	4.06977217415e-05	0.0	0.00427198726972	7.88879948249e-06	0.000203549910438	3.58879577958e-05	0.000459686855742	5.08754822572e-05	5.00536288881e-05	0.0	0.000229835002661	0.000227585945304	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	1.54418690838e-05	3.34451889096e-05	0.0	1.27736760085e-05	0.0	4.44903189066e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.35973616673e-05	0.0	0.0	0.0	0.0	7.10636090364e-06	8.13954434831e-06	0.0	6.12032560132e-05	0.0	0.0140856538023	0.00687254391789	0.00320387808547	0.0058761182007	9.29567393636e-05	0.0	0.000701601587071	0.000733332490422	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39366515837e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08763908895e-05	0.0	0.0	0.00826412636378	0.0	0.0	0.012269470471	0.000128709331427	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas	0.000185302429006	4.45935852128e-05	0.000150350950772	0.00218429859745	0.000274942129116	0.0	0.000124832256655	0.000397353917247	0.0	0.00018304003347	0.0	0.000492081447964	0.000677138629505	8.40445996676e-05	9.69208253777e-05	4.17958273832e-05	0.000255377780945	0.000817231503919	0.000398837673067	0.0	0.0	7.88879948249e-06	4.07099820876e-05	0.000107663873387	0.000125369142475	2.54377411286e-05	5.00536288881e-05	0.0	0.000193545265399	8.85056453958e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	0.000733488781482	0.00100335566729	0.0	0.000498173364331	8.86910093924e-05	0.000124572892938	3.12080641638e-05	0.000963951169619	0.0	0.0	1.09843637582e-05	0.000548642533937	0.000334389446669	2.80148665559e-05	2.90762476133e-05	0.000167183309533	0.000148475454038	0.000106595413555	0.000879070789617	0.0	0.000379460187282	3.94439974125e-05	0.0490555284156	0.0267185845789	0.0128712319608	0.0313223385763	0.000293171254916	0.0	0.00449992742053	0.00499424713305	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	0.0	1.11483963032e-05	0.0	0.0	0.0	8.89806378132e-06	0.0	0.0	1.29198131795e-05	0.0	5.4921818791e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.88879948249e-06	0.0	0.0068007680023	0.00714604112108	0.0	0.0	0.0	0.00139110659505	0.00108735507201	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.65610859729e-06	0.0	0.0	0.0	3.48298561527e-05	0.0	0.0	0.0	0.0	2.44813024053e-05	0.0	0.0	0.0134041522367	0.0107120967293	0.0	0.0	0.0	3.62897372623e-05	0.00018965495442	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma	4.63256072515e-05	0.0	9.49584952244e-05	8.30288940551e-05	8.86910093924e-06	0.000347024487472	0.0	0.00685067586958	2.5839626359e-05	7.84457286301e-05	0.0	0.000893665158371	0.000142115514834	2.80148665559e-05	3.87683301511e-05	0.0	0.00046918243476	4.97445263255e-05	0.000138372253921	4.17527817791e-05	0.00101597404982	0.000512771966362	0.00260543885361	0.000125607852285	0.000125369142475	0.00205197778437	7.15051841258e-06	0.0	0.000749987903421	0.000328735254327	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	0.00426967680168	0.0334451889096	0.00097332457605	0.00199269345732	0.000248334826299	0.00113895216401	0.000124832256655	0.00113319450474	0.0376612554182	7.84457286301e-05	0.00414659731872	0.00625	0.00121216174418	0.00162486226024	3.87683301511e-05	6.96597123054e-06	0.00097993799665	0.000142127218073	0.00107441985398	0.000730673681134	0.000269294326458	0.00164875909184	0.00016283992835	0.000143551831183	2.78598094389e-05	0.000110230211557	0.0	0.0	0.000133062369962	0.000113792972652	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__	0.0	0.0	0.0	1.91605140127e-05	8.86910093924e-06	2.6694191344e-05	0.0	2.94336234998e-05	5.1679252718e-05	1.3074288105e-05	2.74609093955e-05	6.22171945701e-05	0.0	0.0	0.0	0.000139319424611	5.93901816152e-06	0.0	8.13954434831e-05	6.26291726686e-05	0.0	0.0	0.0140042338381	0.0173159396365	0.0115478910124	0.0140755500912	2.14515552378e-05	0.0	0.000592732375284	0.000960918435726	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;Other	0.0	0.0	0.0	5.74815420382e-05	0.0	0.000311432232346	0.0	0.000389995511372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203549910438	0.00567029733173	0.00753607845322	0.000390045363972	0.0	0.0	9.67726326995e-05	6.32183181399e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	0.0	0.0	0.0	1.27736760085e-05	0.0	0.0	0.0	0.000117734493999	0.0	0.0	0.0	1.69683257919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154697931933	0.00105869475497	0.000585055998217	0.00224700046636	0.0	0.0	0.00665311849809	0.00587930358701	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__;g__	0.0	5.5741981516e-05	0.0	0.0	0.0	0.0	0.0	0.000323769858498	1.93797197693e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000184109563007	0.0	0.0	0.0	7.34439072159e-05	0.0	0.0	0.00660338423442	0.00544659274531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	0.000231628036258	0.000501677833644	0.000126611326966	0.000127736760085	0.00023059662442	0.00067625284738	0.0	0.0256734780977	2.5839626359e-05	0.00036608006694	6.59061825491e-05	0.00033371040724	0.000100316834001	0.0	0.000474912044351	0.000494583957368	0.00214992457447	0.000568508872292	0.00149767616009	0.000104381954448	0.0023012424261	0.000291885580852	0.0262172284644	0.0726910585153	0.078550732713	0.0378089625641	0.00025026814444	0.0	0.0145763778004	0.0119103311376	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	0.00159823345018	0.00257527954604	0.000989150991921	0.00115601767877	0.000603098863868	0.00735869874715	3.12080641638e-05	0.0114570379473	9.68985988463e-05	9.15200167351e-05	0.000109843637582	0.0014536199095	0.000810894408172	0.000793754552416	8.722874284e-05	0.00051548187106	0.00308828944399	0.00023450990982	0.00179883930098	0.00171186405294	0.00351306689516	0.000307663179817	0.036720403843	0.064831595758	0.0451746810052	0.0309407724594	0.00351090454058	0.0	0.0102095127498	0.00948274772098	0.0	0.10612244898	0.333333333333	0.0512820512821
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__;g__	0.000216186167174	0.0	0.00044313964438	0.00146258590297	3.5476403757e-05	4.44903189066e-05	0.0	0.0	6.45990658975e-06	9.15200167351e-05	4.39374550328e-05	7.9185520362e-05	0.00154655119084	0.000532282464561	0.000145381238067	0.000236843021838	0.0	0.000710636090364	8.13954434831e-06	0.000480156990459	0.00110165860824	3.155519793e-05	0.00144520436411	3.58879577958e-05	6.96495235973e-05	0.00286598550049	7.15051841258e-06	0.0	6.04828954372e-05	2.52873272559e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__	0.000540465417934	0.0	0.0	5.74815420382e-05	5.32146056354e-05	4.44903189066e-05	0.0	0.0	9.04386922565e-05	5.22971524201e-05	4.39374550328e-05	0.0002092760181	0.000225712876502	3.73531554078e-05	0.0	6.96597123054e-06	6.53291997767e-05	7.10636090364e-06	3.25581773932e-05	0.0	0.00271742456699	0.000102554393272	4.07099820876e-05	0.000358879577958	0.000348247617986	5.93547293e-05	0.000908115838398	0.0	0.000169352107224	0.00012643663628	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Cryptophyta;f__;g__	0.0	0.0	0.0	0.00639961168025	0.0	0.000249145785877	0.0	0.000647539716996	0.0	0.0	0.0	5.65610859729e-05	0.0	9.33828885195e-06	0.0	6.96597123054e-06	0.0	0.00015633993988	0.00104186167658	0.00108557232626	0.00235020503091	0.0	0.000529229767139	0.00297870049705	0.00480581712821	0.00133972103277	0.0	0.0	0.00129433396236	0.00125172269917	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.000347442054386	7.80387741223e-05	3.16528317415e-05	0.000600362772399	0.00011529831221	1.77961275626e-05	0.000166443008873	4.41504352497e-05	6.45990658975e-06	0.0	5.4921818791e-06	4.52488687783e-05	4.17986808336e-05	2.80148665559e-05	0.000116304990453	6.96597123054e-06	8.31462542612e-05	0.000667997924943	6.51163547865e-05	0.000146134736227	0.00160352530755	7.88879948249e-06	0.00339928350432	0.000305047641264	0.000933303616203	0.0062322465765	6.43546657133e-05	0.0	0.000133062369962	0.000214942281676	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Microcystaceae;g__Microcystis	0.0	0.0	0.0	6.38683800424e-06	0.0	0.0348270216401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.88879948249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__	0.0649562223011	0.0458199088061	0.144408131612	0.524870347189	0.0649040806733	0.232043707289	0.31174775562	0.0879771006409	0.05067150729	0.222733572157	0.17396486102	0.0241742081448	0.139816587389	0.180863978485	0.213138587088	0.508836334506	0.0114326099609	0.644028169615	0.0910245244471	0.0491639005449	0.473517351123	0.306819078273	0.00177088422081	0.000412711514651	0.0005014765699	0.000890320939501	0.812828030032	0.0839160839161	0.00281850292737	0.00152988329898	0.214285714286	0.240816326531	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.0817106502571	0.0224528701546	0.0349922054902	0.125475819431	0.0076629032115	0.0103395501139	0.00889429828668	0.000412070728997	0.0299545868567	0.00376539497424	0.161964443615	0.00362556561086	0.0095217394939	0.0756868311451	0.0116498832104	0.00452091532862	0.000623596906959	0.00489628266261	0.0247442148189	0.00751550072024	0.000942530142604	0.235480664552	0.000386744829832	1.79439788979e-05	0.000390037332145	0.000797049222029	0.124497676082	0.0	0.00414912662699	0.00113792972652	0.0714285714286	0.0	0.0	0.025641025641
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	0.0151407526367	0.000133780755638	0.00222361142984	0.000625910124416	0.00192459490381	8.89806378132e-06	0.000270469889419	0.000493013193622	0.0079392251988	0.00279789765447	0.0347874800222	0.00910067873303	0.00156327066318	0.00322170965392	0.00290762476133	0.0087353279231	0.000825523524451	0.000284254436146	0.00100116395484	0.00135696540782	0.0	0.000425995172055	0.000101774955219	1.79439788979e-05	0.0	1.69584940857e-05	0.0135859849839	0.0	8.4676053612e-05	6.32183181399e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.0260967587517	0.0	0.000482705684057	2.5547352017e-05	0.262782591729	3.55922551253e-05	0.0	0.0342092289126	0.00900510978611	0.0107732133985	0.00862821773206	0.0590441176471	0.0149472082661	0.0173972321312	0.0117371119532	0.000195047194455	0.0355272066422	0.00692159552015	3.25581773932e-05	0.0239243439594	1.22406512026e-05	2.36663984475e-05	0.0052515876893	1.79439788979e-05	0.0	0.000423962352143	0.000114408294601	0.104895104895	0.000653215270721	0.000442528226979	0.0714285714286	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0.000239348970799	2.22967926064e-05	0.000134524534901	0.000702552180466	7.09528075139e-05	0.000186859339408	0.00013523494471	8.83008704994e-05	6.45990658975e-05	0.000143817169155	5.4921818791e-06	7.9185520362e-05	0.000100316834001	0.000102721177371	0.000135689155529	0.000139319424611	5.93901816152e-06	0.000113701774458	0.000170930431314	0.000563662554018	0.000379460187282	0.000102554393272	0.0101774955219	0.000628039261426	0.00115618209171	0.011472421249	0.000257418662853	0.0	0.000810470798858	0.000695401499539	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20752176249e-05	0.0	0.0	1.09843637582e-05	5.65610859729e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00681892199967	0.0	0.0	0.00906431508882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	2.31628036258e-05	0.0	0.0	0.00025547352017	2.66073028177e-05	0.0	0.000780201604094	0.000257544205623	3.22995329488e-05	1.3074288105e-05	2.74609093955e-05	0.0	1.67194723335e-05	2.80148665559e-05	6.78445777644e-05	5.57277698443e-05	1.1878036323e-05	0.0013573149326	0.000154651342618	0.0	8.56845584185e-05	1.5777598965e-05	0.00221869402377	0.00192000574207	0.00318994818075	0.00227243820749	2.86020736503e-05	0.0	1.20965790874e-05	6.32183181399e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	1.54418690838e-05	0.0	0.0	6.38683800424e-06	1.77382018785e-05	0.0	1.04026880546e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.86765777039e-05	5.81524952266e-05	0.0	0.0	7.10636090364e-06	4.88372660898e-05	0.0	0.0	0.0	0.00476306790425	7.17759155915e-05	0.0	0.00643574850553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	1.54418690838e-05	0.0	0.0	1.27736760085e-05	2.66073028177e-05	1.77961275626e-05	0.0	3.67920293748e-05	0.0	1.3074288105e-05	0.0	0.0	8.35973616673e-06	1.86765777039e-05	9.69208253777e-06	0.0	1.1878036323e-05	0.0	1.62790886966e-05	0.0	0.000146887814432	7.88879948249e-06	0.00598436736688	0.000394767535753	0.000111439237756	0.00627464281172	2.86020736503e-05	0.0	0.000495959742585	0.000543677536003	0.0	0.00408163265306	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__	0.000270232708967	4.45935852128e-05	7.91320793536e-06	0.000108576246072	7.98219084531e-05	0.000169063211845	0.0	2.20752176249e-05	1.29198131795e-05	1.3074288105e-05	0.0	0.000158371040724	8.35973616673e-06	0.0	0.0	6.26937410748e-05	5.93901816152e-06	0.000113701774458	0.0	0.000354898645122	0.000110165860824	3.155519793e-05	0.00704282690116	0.00288898060256	0.001936256756	0.0030270911943	2.14515552378e-05	0.0	0.00188706633764	0.00317355957062	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata	0.0	0.0	0.0	0.0	1.77382018785e-05	0.0	0.0	0.0	1.29198131795e-05	0.0	3.29530912746e-05	5.65610859729e-06	0.0	0.0	7.75366603022e-05	1.39319424611e-05	0.0	0.0	3.25581773932e-05	0.0	0.00730766876798	7.88879948249e-06	0.0	0.0	0.0	8.47924704286e-06	0.0	0.0	0.000120965790874	5.05746545119e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis	0.0	7.80387741223e-05	7.91320793536e-06	0.00148813325499	6.20837065747e-05	0.000694048974943	0.0	0.000183960146874	6.45990658975e-06	0.00039222864315	0.0	0.000248868778281	1.67194723335e-05	0.0	0.000823827015711	2.08979136916e-05	2.96950908076e-05	0.0	0.00014651179827	0.0	0.0	0.0	0.00193372414916	0.00547291356385	0.00554410207834	0.000542671810743	1.43010368252e-05	0.0	0.00618135191368	0.00783907144934	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	5.40465417934e-05	0.000211819529761	3.95660396768e-05	0.000185218302123	0.000363633138509	2.6694191344e-05	3.12080641638e-05	0.000176601740999	6.45990658975e-05	7.84457286301e-05	0.00012082800134	0.000175339366516	3.34389446669e-05	0.0	3.87683301511e-05	0.000167183309533	0.000320706980722	7.81699699401e-05	0.000162790886966	0.000104381954448	0.00145663749311	0.000110443192755	0.00687998697281	0.00276337275027	0.00688137293141	0.00558782380125	1.43010368252e-05	0.0	0.0103667682779	0.00814251937641	0.0	0.0163265306122	0.0	0.025641025641
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__	4.63256072515e-05	0.000468232644734	7.12188714183e-05	0.000395983956263	7.98219084531e-05	8.89806378132e-05	1.04026880546e-05	0.000456221164247	5.1679252718e-05	0.00036608006694	5.4921818791e-06	0.00039592760181	2.50792085002e-05	9.33828885195e-06	0.000271378311058	4.87617986138e-05	1.78170544846e-05	2.13190827109e-05	8.13954434831e-06	0.000313145863343	0.000807882979375	0.000331329578265	0.00968897573685	0.00830806222972	0.005014765699	0.00939500572349	2.14515552378e-05	0.0	0.0043305753133	0.00350229482495	0.0	0.0	0.0	0.0
