# Constructed from biom file
#OTU ID	T12	S5	S11	T9	S7	S9	T15	T2	T5	S15	T4	S13	T13	T8	S14	S6	T1	T14	T3	S12	S4	S10	T6	T11	T10	T7	S8	N14	S2	S3	T16	N8	N9	S1
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	1.54418690838e-05	0.0	0.0	7.66420560509e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.65610859729e-06	0.0	0.0	0.0	0.0	5.93901816152e-06	0.0	0.0	2.08763908895e-05	0.0	0.0	0.00512945774304	3.58879577958e-05	0.0	0.00337474032306	0.0	0.0	0.000435476847148	0.000720688826794	0.0	0.0	0.0	0.025641025641
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	0.000146697756296	0.000211819529761	3.95660396768e-05	0.00067700482845	0.000886910093924	0.0	8.32215044367e-05	0.00398089757835	0.00218990833393	0.0	0.0014719047436	0.000180995475113	0.00091957097834	0.000373531554078	0.000116304990453	0.000285604820452	4.75121452921e-05	0.00105884777464	4.06977217415e-05	0.0	0.00427198726972	7.88879948249e-06	0.000203549910438	3.58879577958e-05	0.000459686855742	5.08754822572e-05	5.00536288881e-05	0.0	0.000229835002661	0.000227585945304	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	1.54418690838e-05	3.34451889096e-05	0.0	1.27736760085e-05	0.0	4.44903189066e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.35973616673e-05	0.0	0.0	0.0	0.0	7.10636090364e-06	8.13954434831e-06	0.0	6.12032560132e-05	0.0	0.0140856538023	0.00687254391789	0.00320387808547	0.0058761182007	9.29567393636e-05	0.0	0.000701601587071	0.000733332490422	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.000918791210488	0.0010479492525	0.000150350950772	0.00268247196178	0.000363633138509	0.000124572892938	0.000156040320819	0.00136130508687	0.0	0.00018304003347	1.09843637582e-05	0.00107466063348	0.00101152807617	0.000112059466223	0.000125997072991	0.000208979136916	0.000403853234983	0.000923826917474	0.00127790846268	2.08763908895e-05	0.000379460187282	4.7332796895e-05	0.0573603647614	0.0268262484523	0.0129966011032	0.0436172467885	0.000471934215231	0.0	0.00469347268592	0.00508275277845	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	4.63256072515e-05	1.11483963032e-05	9.49584952244e-05	8.30288940551e-05	8.86910093924e-06	0.000355922551253	0.0	0.00685067586958	3.87594395385e-05	7.84457286301e-05	5.4921818791e-06	0.000899321266968	0.000142115514834	2.80148665559e-05	3.87683301511e-05	3.48298561527e-05	0.00046918243476	4.97445263255e-05	0.000138372253921	4.17527817791e-05	0.00104045535222	0.000520660765845	0.00260543885361	0.0203305280913	0.0179835069928	0.00205197778437	7.15051841258e-06	0.0	0.00217738423574	0.00160574528075	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.00426967680168	0.0334451889096	0.00097332457605	0.00199269345732	0.000248334826299	0.00113895216401	0.000124832256655	0.00113319450474	0.0376612554182	7.84457286301e-05	0.00414659731872	0.00625	0.00121216174418	0.00162486226024	3.87683301511e-05	6.96597123054e-06	0.00097993799665	0.000142127218073	0.00107441985398	0.000730673681134	0.000269294326458	0.00164875909184	0.00016283992835	0.000143551831183	2.78598094389e-05	0.000110230211557	0.0	0.0	0.000133062369962	0.000113792972652	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	0.0	0.0	0.0	1.91605140127e-05	8.86910093924e-06	2.6694191344e-05	0.0	2.94336234998e-05	5.1679252718e-05	1.3074288105e-05	2.74609093955e-05	6.22171945701e-05	0.0	0.0	0.0	0.000139319424611	5.93901816152e-06	0.0	8.13954434831e-05	6.26291726686e-05	0.0	0.0	0.0140042338381	0.0173159396365	0.0115478910124	0.0140755500912	2.14515552378e-05	0.0	0.000592732375284	0.000960918435726	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.0	0.0	0.0	7.02552180466e-05	0.0	0.000311432232346	0.0	0.000507730005372	0.0	0.0	0.0	1.69683257919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00175052922977	0.00672899208671	0.00812113445144	0.00263704583033	0.0	0.0	0.00674989113079	0.00594252190515	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__	0.0	5.5741981516e-05	0.0	0.0	0.0	0.0	0.0	0.000323769858498	1.93797197693e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000184109563007	0.0	0.0	0.0	7.34439072159e-05	0.0	0.0	0.00660338423442	0.00544659274531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.00182986148643	0.00307695737968	0.00111576231889	0.00128375443885	0.000833695488288	0.00803495159453	3.12080641638e-05	0.037130516045	0.000122738225205	0.000457600083675	0.000175749820131	0.00178733031674	0.000911211242173	0.000793754552416	0.000562140787191	0.00101006582843	0.00523821401846	0.000803018782112	0.00329651546106	0.00181624600739	0.00581430932126	0.00059954876067	0.0629376323074	0.137522654273	0.123725413718	0.0687497350235	0.00376117268502	0.0	0.0247858905502	0.0213930788585	0.0	0.10612244898	0.333333333333	0.0512820512821
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__	0.000216186167174	0.0	0.00044313964438	0.00146258590297	3.5476403757e-05	4.44903189066e-05	0.0	0.0	6.45990658975e-06	9.15200167351e-05	4.39374550328e-05	7.9185520362e-05	0.00154655119084	0.000532282464561	0.000145381238067	0.000236843021838	0.0	0.000710636090364	8.13954434831e-06	0.000480156990459	0.00110165860824	3.155519793e-05	0.00144520436411	3.58879577958e-05	6.96495235973e-05	0.00286598550049	7.15051841258e-06	0.0	6.04828954372e-05	2.52873272559e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	0.000540465417934	0.0	0.0	5.74815420382e-05	5.32146056354e-05	4.44903189066e-05	0.0	0.0	9.04386922565e-05	5.22971524201e-05	4.39374550328e-05	0.0002092760181	0.000225712876502	3.73531554078e-05	0.0	6.96597123054e-06	6.53291997767e-05	7.10636090364e-06	3.25581773932e-05	0.0	0.00271742456699	0.000102554393272	4.07099820876e-05	0.000358879577958	0.000348247617986	5.93547293e-05	0.000908115838398	0.0	0.000169352107224	0.00012643663628	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Cryptophyta;f__	0.0	0.0	0.0	0.00639961168025	0.0	0.000249145785877	0.0	0.000647539716996	0.0	0.0	0.0	5.65610859729e-05	0.0	9.33828885195e-06	0.0	6.96597123054e-06	0.0	0.00015633993988	0.00104186167658	0.00108557232626	0.00235020503091	0.0	0.000529229767139	0.00297870049705	0.00480581712821	0.00133972103277	0.0	0.0	0.00129433396236	0.00125172269917	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	0.000347442054386	7.80387741223e-05	3.16528317415e-05	0.000600362772399	0.00011529831221	1.77961275626e-05	0.000166443008873	4.41504352497e-05	6.45990658975e-06	0.0	5.4921818791e-06	4.52488687783e-05	4.17986808336e-05	2.80148665559e-05	0.000116304990453	6.96597123054e-06	8.31462542612e-05	0.000667997924943	6.51163547865e-05	0.000146134736227	0.00160352530755	7.88879948249e-06	0.00339928350432	0.000305047641264	0.000933303616203	0.0062322465765	6.43546657133e-05	0.0	0.000133062369962	0.000214942281676	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Microcystaceae	0.0	0.0	0.0	6.38683800424e-06	0.0	0.0348270216401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.88879948249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.146666872558	0.0682727789607	0.179400337103	0.65034616662	0.0725669838848	0.242383257403	0.320642053907	0.0883891713699	0.0806260941467	0.226498967131	0.335929304635	0.0277997737557	0.149338326882	0.25655080963	0.224788470299	0.513357249835	0.0120562068679	0.648924452277	0.115768739266	0.0566794012651	0.474459881266	0.542299742825	0.00215762905064	0.000430655493549	0.000891513902045	0.00168737016153	0.937325706114	0.0839160839161	0.00696762955436	0.0026678130255	0.285714285714	0.240816326531	0.0	0.025641025641
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0151407526367	0.000133780755638	0.00222361142984	0.000625910124416	0.00192459490381	8.89806378132e-06	0.000270469889419	0.000493013193622	0.0079392251988	0.00279789765447	0.0347874800222	0.00910067873303	0.00156327066318	0.00322170965392	0.00290762476133	0.0087353279231	0.000825523524451	0.000284254436146	0.00100116395484	0.00135696540782	0.0	0.000425995172055	0.000101774955219	1.79439788979e-05	0.0	1.69584940857e-05	0.0135859849839	0.0	8.4676053612e-05	6.32183181399e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0260967587517	0.0	0.000482705684057	2.5547352017e-05	0.262782591729	3.55922551253e-05	0.0	0.0342092289126	0.00900510978611	0.0107732133985	0.00862821773206	0.0590441176471	0.0149472082661	0.0173972321312	0.0117371119532	0.000195047194455	0.0355272066422	0.00692159552015	3.25581773932e-05	0.0239243439594	1.22406512026e-05	2.36663984475e-05	0.0052515876893	1.79439788979e-05	0.0	0.000423962352143	0.000114408294601	0.104895104895	0.000653215270721	0.000442528226979	0.0714285714286	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.000239348970799	2.22967926064e-05	0.000134524534901	0.000702552180466	7.09528075139e-05	0.000186859339408	0.00013523494471	0.000110376088124	6.45990658975e-05	0.000143817169155	1.64765456373e-05	8.48416289593e-05	0.000100316834001	0.000102721177371	0.000135689155529	0.000139319424611	5.93901816152e-06	0.000113701774458	0.000170930431314	0.000563662554018	0.000379460187282	0.000102554393272	0.0169964175216	0.000628039261426	0.00115618209171	0.0205367363378	0.000257418662853	0.0	0.000810470798858	0.000695401499539	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	2.31628036258e-05	0.0	0.0	0.00025547352017	2.66073028177e-05	0.0	0.000780201604094	0.000257544205623	3.22995329488e-05	1.3074288105e-05	2.74609093955e-05	0.0	1.67194723335e-05	2.80148665559e-05	6.78445777644e-05	5.57277698443e-05	1.1878036323e-05	0.0013573149326	0.000154651342618	0.0	8.56845584185e-05	1.5777598965e-05	0.00221869402377	0.00192000574207	0.00318994818075	0.00227243820749	2.86020736503e-05	0.0	1.20965790874e-05	6.32183181399e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	1.54418690838e-05	0.0	0.0	6.38683800424e-06	1.77382018785e-05	0.0	1.04026880546e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.86765777039e-05	5.81524952266e-05	0.0	0.0	7.10636090364e-06	4.88372660898e-05	0.0	0.0	0.0	0.00476306790425	7.17759155915e-05	0.0	0.00643574850553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	1.54418690838e-05	0.0	0.0	1.27736760085e-05	2.66073028177e-05	1.77961275626e-05	0.0	3.67920293748e-05	0.0	1.3074288105e-05	0.0	0.0	8.35973616673e-06	1.86765777039e-05	9.69208253777e-06	0.0	1.1878036323e-05	0.0	1.62790886966e-05	0.0	0.000146887814432	7.88879948249e-06	0.00598436736688	0.000394767535753	0.000111439237756	0.00627464281172	2.86020736503e-05	0.0	0.000495959742585	0.000543677536003	0.0	0.00408163265306	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__	0.000270232708967	4.45935852128e-05	7.91320793536e-06	0.000108576246072	7.98219084531e-05	0.000169063211845	0.0	2.20752176249e-05	1.29198131795e-05	1.3074288105e-05	0.0	0.000158371040724	8.35973616673e-06	0.0	0.0	6.26937410748e-05	5.93901816152e-06	0.000113701774458	0.0	0.000354898645122	0.000110165860824	3.155519793e-05	0.00704282690116	0.00288898060256	0.001936256756	0.0030270911943	2.14515552378e-05	0.0	0.00188706633764	0.00317355957062	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae	0.0	0.0	0.0	0.0	1.77382018785e-05	0.0	0.0	0.0	1.29198131795e-05	0.0	3.29530912746e-05	5.65610859729e-06	0.0	0.0	7.75366603022e-05	1.39319424611e-05	0.0	0.0	3.25581773932e-05	0.0	0.00730766876798	7.88879948249e-06	0.0	0.0	0.0	8.47924704286e-06	0.0	0.0	0.000120965790874	5.05746545119e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	5.40465417934e-05	0.000289858303883	4.74792476122e-05	0.00167335155711	0.000425716845083	0.000720743166287	3.12080641638e-05	0.000360561887873	7.10589724873e-05	0.00047067437178	0.00012082800134	0.000424208144796	5.01584170004e-05	0.0	0.000862595345862	0.000188081223225	0.00035040207153	7.81699699401e-05	0.000309302685236	0.000104381954448	0.00145663749311	0.000110443192755	0.00881371112197	0.00823628631413	0.0124254750098	0.00613049561199	2.86020736503e-05	0.0	0.0165481201916	0.0159815908258	0.0	0.0163265306122	0.0	0.025641025641
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__	4.63256072515e-05	0.000468232644734	7.12188714183e-05	0.000395983956263	7.98219084531e-05	8.89806378132e-05	1.04026880546e-05	0.000456221164247	5.1679252718e-05	0.00036608006694	5.4921818791e-06	0.00039592760181	2.50792085002e-05	9.33828885195e-06	0.000271378311058	4.87617986138e-05	1.78170544846e-05	2.13190827109e-05	8.13954434831e-06	0.000313145863343	0.000807882979375	0.000331329578265	0.00968897573685	0.00830806222972	0.005014765699	0.00939500572349	2.14515552378e-05	0.0	0.0043305753133	0.00350229482495	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	0.000138976821755	0.000401342266915	0.000640969842765	0.000702552180466	0.000203989321602	0.000854214123007	0.000291275265529	0.00114791131649	0.000465113274462	0.000745234421986	0.000373468367778	0.00183823529412	0.000392907599836	0.000326840109818	0.00206441358055	0.000104489568458	0.000380097162337	6.39572481328e-05	0.000732558991348	0.00106469593537	0.00479833527144	0.000623215159117	0.00722602182055	0.00541908162716	0.00631024683791	0.00873362445415	0.000521987844119	0.0	0.00585474427832	0.00697930232264	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	0.000332000185302	0.000100335566729	7.91320793536e-06	0.000242699844161	4.43455046962e-05	0.000302534168565	0.0	3.67920293748e-05	0.0	0.0	5.4921818791e-06	2.82805429864e-05	3.34389446669e-05	9.33828885195e-06	7.75366603022e-05	8.35916547665e-05	0.0	0.000582721594099	0.000187209520011	0.000417527817791	0.000159128465634	8.67767943074e-05	0.000386744829832	0.00188411778428	0.00650526550398	0.000373086869886	0.00166607079013	0.0	0.000592732375284	0.000796550808562	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.000108093083587	0.000122632359335	6.33056634829e-05	0.000472626012314	8.86910093924e-05	0.00020465546697	1.04026880546e-05	0.000367920293748	0.000103358505436	0.0	7.68905463073e-05	7.9185520362e-05	0.000117036306334	9.33828885195e-06	1.93841650755e-05	0.000167183309533	5.93901816152e-05	0.000255828992531	0.000309302685236	0.000250516690675	0.00105269600343	0.000118331992237	0.00559762253705	0.0017046779953	0.00167158856633	0.00295077797092	0.000235967107615	0.0	0.00198383897034	0.00259195104373	0.0	0.0612244897959	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	0.000123534952671	1.11483963032e-05	3.16528317415e-05	6.38683800424e-06	3.5476403757e-05	3.55922551253e-05	0.0	0.000191318552749	0.000180877384513	0.000169965745365	0.000296577821471	5.65610859729e-06	0.000125396042501	0.0	0.000116304990453	6.96597123054e-06	0.0	0.0	0.0	0.0	0.000306016280066	3.155519793e-05	0.000223904901482	0.00296075651815	0.00403967236864	0.000305252893543	1.43010368252e-05	0.0	0.00285479266463	0.00351493848858	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.00754335304745	0.000613161796676	0.000371920772962	0.00102828091868	0.000203989321602	0.000373718678815	0.000104026880546	0.000419429134872	0.000755809071001	0.00105901733651	0.00042289800469	0.000723981900452	0.000200633668001	9.33828885195e-06	0.000678445777644	6.96597123054e-05	4.75121452921e-05	0.00036953076699	0.000341860862629	0.000668044508465	0.00441887508415	0.00109654312807	0.00396922325354	0.00130991045955	0.00174123808993	0.00278119303006	0.00341794780122	0.0	0.0159190980791	0.015564349926	0.0	0.0979591836735	0.0	0.0512820512821
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	0.00447814203431	0.00546271418856	0.00119489439824	0.00368520552845	0.0044522886715	0.00263382687927	0.000509731714675	0.00328184902023	0.00408912087131	0.00105901733651	0.00320743421739	0.00319004524887	0.000802534672006	6.53680219637e-05	0.000823827015711	0.0166765351259	0.000570145743506	0.00549321697852	0.00372791131152	0.000688920899355	0.0831629842708	0.00325018538679	0.0581745644032	0.0268441924312	0.0454114893854	0.0614236655785	0.0245477297104	0.00699300699301	0.0704625731843	0.0716642854434	0.0	0.0938775510204	0.0	0.0769230769231
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	0.000501860745225	1.11483963032e-05	5.53924555476e-05	0.000651457476433	0.000487800551658	5.33883826879e-05	0.00114429568601	0.000529805222996	1.93797197693e-05	2.614857621e-05	3.29530912746e-05	4.52488687783e-05	0.00099480860384	2.80148665559e-05	2.90762476133e-05	0.0	0.000724560215705	0.000149233578977	0.000105814076528	0.0	0.00151784074913	0.0	0.000305324865657	0.000699815177017	0.00104474285396	0.000390045363972	8.5806220951e-05	0.0	0.0649586296995	0.051421779975	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	7.72093454192e-06	0.0	0.0	0.000134123598089	5.32146056354e-05	1.77961275626e-05	0.0	0.000125092899874	0.0	3.9222864315e-05	0.0	0.0	2.50792085002e-05	0.0	0.0	1.39319424611e-05	1.1878036323e-05	5.68508872292e-05	0.000138372253921	0.0	0.0	2.36663984475e-05	0.000284969874613	0.00414505912541	0.00410932189224	0.000152626446772	0.0	0.0	0.00775390719505	0.00823102502181	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.000802977192359	0.000111483963032	2.37396238061e-05	0.00025547352017	4.43455046962e-05	0.0430666287016	5.2013440273e-05	0.00104489363424	7.7518879077e-05	5.22971524201e-05	1.64765456373e-05	0.000135746606335	0.000292590765835	3.73531554078e-05	0.0	0.00013235345338	8.31462542612e-05	7.81699699401e-05	4.88372660898e-05	0.000104381954448	0.00175041312198	7.88879948249e-05	0.0042745481192	0.00656749627662	0.00639382626623	0.00423114427439	0.000393278512692	0.0	0.0110804664441	0.0109241253746	0.0	0.0	0.0	0.0
